Time (min),CLK,clk,CRY,cry,CWO,cwo,CYC/CLK,pdp1,PDP1,per,PER,PER/TIM-p,tim,TIM,VRI,vri,
5597.2, ,78, , , , , , , , , , , , , , ,
5597.62, , , , , , , , ,34, , , , , , , ,
5598.02,56, , , , , , , , , , , , , , , ,
5598.14, , ,85, , , , , , ,1, , , , , , ,
5598.9, , , ,30, , , , , , , , , , , , ,
5599.82,57, , , , , , , , , , , , , , , ,
5600.56, , , ,29, , , , , , , , , , , , ,
5601.28, , , , , ,4, , , , , , , , , ,3,
5601.52,56, , , , , , , , , , , , , , , ,
5602.34, , ,86, , , , , , , , , , , , , ,
5602.98, , , , , ,3, , , , , , , , , , ,
5603.3,57, , , , , , , , , , , , , , , ,
5604.08, , ,85, , , , , , , , , , , , , ,
5605.08,56, , ,28, , , , , , , , , , , , ,
5605.12, ,77, , , , , , , , , ,18, , , , ,
5606.76,57, , ,27, , , , , , , , ,1, , , ,
5608.24,56, ,84, , , , , , , , , , , , , ,
5608.72, , , , , ,4, , , , , , , , , , ,
5609.7, , , , , , , , , , , , , , ,52, ,
5610.88, , , ,26, , , , , , , , , , , , ,
5611.86, , , , , , ,9, , , , , , , , , ,
5612.66, , , ,25, , , , , , , , , , , , ,
5612.94, , ,83, , , , , , , , , , , , , ,
5613.86, , , , , , , ,4,35, , , , , , , ,
5615.62, , , , , , ,10, , , , , , , , , ,
5616.4, , , , , ,5, , , , , , , , , , ,
5616.8, , , ,24, , , , , , , , , , , , ,
5617.36, , , , , , ,9, ,34, , , , , , , ,
5618.08, , , , , , , , , , , ,17, , , , ,
5618.6, , ,82,23, , , , , , , , , , , , ,
5619.04, , , , , , ,10, , , , , , , , , ,
5620.24, , , , , , , , , ,2, , , , , , ,
5621.6, , , , , ,4, , , , , , , , , , ,
5622.76, , , ,22, , , , , , , , , , , , ,
5623.26, , , , , ,5, , , , , , , , , , ,
5624.42, , , ,21, , , , , ,1, , , , , , ,
5624.6, , , , ,3, , , , , , , , , , , ,
5626.36, , ,81, , , , , , , , , , , , , ,
5626.86, , , , , , ,11, , , , , , , , , ,
5628.58, , , ,20, , ,10, , , , , , , , , ,
5629.78, ,76, , , , , , , , , , , , , , ,
5630.32, , , ,19, , ,11, , , , , , , , , ,
5630.8, , , , ,4,6, , , , , , , , , , ,
5631.76, , , , , , , , , , , , , , ,51, ,
5632.48, , ,80, , , , , , , , , , , , , ,
5634.54, , , ,18, , , , , , , , , , , , ,
5635.12, ,75, , , , , , , , , , , , , , ,
5636.16, , , ,17, , , , , , , , , , , , ,
5637.52, , , , , ,5, , ,33, , , , , , , ,
5638.64, , ,79, , , , , , , , , , , , , ,
5640.4, , , ,16, , , , , ,2, ,16, , , , ,
5641.86, , , , , , ,12, , , , , , , , , ,
5642.16, , , ,15, , , , , , , ,17, , , , ,
5642.56, ,76, , , , , , , , , , , , , , ,
5643.32, , ,78, , , , , , , , , , , , , ,
5643.72, , , , , ,6, , , , , , , , , ,4,
5646.28, , , ,14, , , , , , , , , , , , ,
5646.52, , , , , , , , , , , , ,2, , , ,
5647.48, , , , , , , , , , , , , , ,52, ,
5647.76, , , , , , , ,5, , , , , , , , ,
5647.9, , ,77,13, , , , , , , , , , , , ,
5649.88, ,75, , , , , , ,34, , , , , , , ,
5650.24, , , , , ,7, , , , , , , , , , ,
5651.56,55, , , , , , , , , , , , , , , ,
5652.1, , , ,12, , , , , , , , , , , , ,
5652.8,56, ,76, , , ,13, , , , , , , , , ,
5653.74, , , ,11, , , , , , , , , , , , ,
5654.38,55, ,75, , , ,12, , , , , , , ,51, ,
5656.18,56, , , , , , , , , , , , , , , ,
5657.94,55, , ,10, , , , ,33, , , , , , , ,
5659.4, , ,74,9, , , , , , , , , , , , ,
5662.72, , , , ,5,8, , , , , ,16, , , , ,
5662.92, , , , , , , ,6, , , , , , , , ,
5663.86, , , ,8, , , , , , , , , , , , ,
5664.44, , ,73, , , , , , , , , , , , , ,
5664.46, , , , , , ,13, , , , , , , , , ,
5665.6, , , ,7, , , , , , , , , , , , ,
5666.08, , ,72, , , , , , , , , , , , , ,
5667.82, , ,71, , , , , , , , , , , , , ,
5669.52, , ,71, , , , , , , , , , , , , ,
5669.64, , , ,6, , , , , , , , , , , , ,
5670.54, , , , , , , , , , , , ,1, , , ,
5670.66, , , , , , , ,5, , , , , , , , ,
5671.28, , ,70, , , , , , , , , , , , , ,
5671.42, , , ,5, , , , , , , , , , , , ,
5672.26, , , , , , ,13, , , , , , , , , ,
5673.06, , ,69, , , , , , , , , , , , , ,
5674.84, , ,69, , , , , , , , , , , , , ,
5675.7, , , ,4, , , , , , , , , , , , ,
5675.98, , , , , , ,14, , , , , , , , , ,
5677.14, , , ,3, , , , , , , , , , ,50, ,
5677.66, , , , , , , ,6, , , , , , , , ,
5677.86, , , , , , , , , ,3, , , , , , ,
5678.4, , ,68, , , , , , , , , , , , , ,
5679.3, , , , , ,9, , , , , , , , , , ,
5680.1, , ,67, , , , , , , , , , , , , ,
5680.68, ,74, , , , , , , , , , , , , , ,
5680.74, , , , , , , , , , , , ,2,1, ,5,
5680.94, , , , , , , , , , , ,17, , , , ,
5680.98, , , , , ,8, , , , , , , , , , ,
5681.46, , ,66,2, , , , , , , , , , , , ,
5682.34, , , , , , , , , , , , , ,0, , ,
5683.26, , ,65,1, , , , , , , , , , , , ,
5683.8, , , , , , ,15, , , , , , , , , ,
5684.34, , , , , ,9, , , , , , , , , , ,
5684.88, , ,64, , , , , , , , ,16, , , , ,
5685.3, , , , ,4, ,14, , , , , , , , , ,
5686.58, , ,63, , , , , , , , , , , , , ,
5686.78, , , , , , ,15, , , , , , , , , ,
5687.22, , , ,0, , , , , , , , , , , , ,
5688.26, , ,62, , , , , , , , , , , , , ,
5688.4, ,75, , , , , , , , , , , , , , ,
5689.42, , , , ,5,10, , , , , , , , , , ,
5690.06, , ,61, , , , , , , , , , , , , ,
5690.36, , , , , , , , , , , ,17, , , , ,
5691.04, , , , , , ,15,7, , , , , , , , ,
5693.82, , ,60, , , , , , , , , , , , , ,
5695.22, , , , , , ,15, , , , , , , , , ,
5695.48, , ,59, , , , , , , , , , , , , ,
5695.96, ,74, , , , , , , , , , , , , , ,
5696.34, , , , , , , , , , , , , , ,51,6,
5696.96, , ,58, , , , , , , , , , , , , ,
5698.76, , ,57, , , , , , , , , , , , , ,
5699.12, , , , , , ,16, , , , , , , , , ,
5699.32, , , , , ,11, , , , , , , , , , ,
5699.48, , , , , , , , ,32, , , , , , , ,
5700.2, , , , , , , , , , , , , , ,50, ,
5700.78, , , , , , ,15, , , , , , , , , ,
5700.92, , , , , ,10, , , , , , , , , , ,
5702.36,54, ,56, , , , , , , , , , , , , ,
5702.54, , , , , ,11,16, , , , , , , , , ,
5704.06,55, ,55, , , , , , , , , , , , , ,
5705.54,54, ,54, , , , , , , , , , , , , ,
5706.7, , , , , , , , ,33, , , , , , , ,
5707.04,55, , , , , , , , , , ,16, , , , ,
5707.78, , , , , , , , , ,4, , , , , , ,
5708.48,54, , , , , , , , , , , , , , , ,
5709.12, , ,53, , , , , , , , , , , , , ,
5709.84, , , , , , , ,6, , , , , , , , ,
5710.7, , , , , , ,17, , , , , ,3, , , ,
5710.88, , ,52, , , , , , , , , , , , , ,
5712.46, , ,51, ,6, ,16, , , , , , , , , ,
5712.72, , , , , ,12, , , , , , , , , , ,
5713.92, , , , , , ,17, , , , , , , , , ,
5714.84, , , , , , , ,7, , , , , , , , ,
5715.36, , , , , , , , , , , , , , , ,5,
5716.34, , ,50, , , , , , , , , , , , , ,
5716.86, , , , , ,13, , , , , , , , , , ,
5717.88, , ,49, , , , , , ,3, , , , , , ,
5718.26, , , , , , ,17, , , , , , , , , ,
5719.68, , ,48, , , , , , ,4, , , , , , ,
5720.44, , , , , , , , ,32, , , , , , , ,
5722.26, , , , , , ,18, , , , , , , , , ,
5723.56, , , , , , , , , , , , , , ,49, ,
5724, , ,47, , , , , , , , , , , , , ,
5724.2, , , , , , , , , ,3, , , , , , ,
5724.44, , , , , , , , , , , , , , , ,6,
5725.66, , ,46, , , ,18, , , , , , ,1, , ,
5726.2, , , , , , , ,8, , , , , , , , ,
5727.28, ,73, , , , , , , , , , , ,0, , ,
5729.2, , ,45, , ,14, , ,33, , , , , , , ,
5729.98, , , , , , ,19, , , , , , , , , ,
5730.86, , ,44, , ,13, , , , , ,15, , , , ,
5731.76, , , , , , ,18, , , , , , , , , ,
5732.66, , , , , ,14, , , , , , , , , , ,
5733.48, , , , , , ,19, , , , , ,2, , , ,
5734.16, , , , , , , , , ,4, , , , , , ,
5734.38, ,74, , , , , , , , , , , , , , ,
5734.92, , ,43, , , , , , , , , , , , , ,
5735.2, , , , , , , , , , , , ,3, , , ,
5736.32, , , , , , , ,9, , , , , , , , ,
5736.4, , ,42, , , , , , , , , , , , , ,
5737.04, , , , , ,15,20, , , , , , , , ,7,
5737.88, , , , , , , , , , , ,16, , , , ,
5738.14, , , , , , , , , , , , , , ,50, ,
5740.64, , ,41, , , , , , , , , , , , , ,
5741.36, , , , , ,16, , , , , , , , , , ,
5741.38, , , , , , , , ,32, , , , , , , ,
5742.32, , ,40, , , , , , , , , , , , , ,
5742.82, ,73, , , ,15, ,8, ,3, , , , , , ,
5743.8, , , , , , ,20, , , , , , , , , ,
5744.26, , , , , , , ,9, ,4, , , , , , ,
5746.74, , ,39, , , , , , , , , , , ,49, ,
5747.14, , , , ,7, , , , , , , , , , , ,
5747.86, , , , , , ,21, , , , , , , , , ,
5748.36, , ,38, , , , , , , , , , , , , ,
5748.9, , , , , ,16, , , , , , , , , , ,
5749.28, , , , , , , , ,33, , , , , , , ,
5749.38, , , , , , , , , , , , , , , ,8,
5753.42, , ,37, , , , , , , , , , , , , ,
5754,54, , , , , , , , , , , , , , , ,
5754.44, , , , , , , , , , , ,15, , , , ,
5755.12, , ,36, , , , , , , , , , , , , ,
5755.52, , , , , , , ,10, , , , , , , , ,
5755.72, , , , , , ,21, , , , , , , , , ,
5755.94, , , , , ,17, , , , , , , , , , ,
5756.24, , , , , , , , , , , ,16, , , , ,
5756.82, , , , , , , , , ,5, , , , , , ,
5757.94,53, , , , , , , , , , , , , , , ,
5759.58, , , , , ,18,22, , , , , ,4, , , ,
5759.7,54, , , , , , , , , , , , , , , ,
5760.24, , ,35, , , , , , , , , , , , , ,
5761.24, , , , ,8,17, , , , , , , , , , ,
5761.42,53, , , , , , , , , , , , , , , ,
5762, , ,34, , , , , , ,4, , , , , , ,
5762.26, , , , , , , , ,32, , , , , , , ,
5763.2,54, , , , , , , , , , , , , , , ,
5764.02, , , , , , , , ,33, , , , , , , ,
5764.3, , , , , , , ,11, , , , , , , , ,
5764.66,53, , , , , , , , , , , , , , , ,
5766.08, , , , , , , ,10, , , , , , , , ,
5766.3, , , , , ,18, , , , , , , , , , ,
5767.3, , ,33, , , , , , , , , , , , , ,
5767.54, , , , , , ,22, , , , , , , , , ,
5767.68, , , , , , , , , ,5, , , , , , ,
5768.02, ,72, , , ,19, , , , , , , , , , ,
5768.38, , , , ,7, , , , , , , , , , , ,
5769.68, , , , , ,18, , , , , , , , , , ,
5771.22, , ,32, , , , , , , , , , , , , ,
5771.42, , , , , ,19,23, , , , , , , , , ,
5771.62, , , , , , , , , , , , , , , ,9,
5773.08, , , , , , , ,11, , , , , , , , ,
5774.38, ,71, , , , , , , , , , , , , , ,
5774.5, , , , ,8, , , , , , , , , , , ,
5775.1, , ,31, , , , , , , , , , , , , ,
5775.6, , , , , , , , , , , , , , , ,8,
5776.08, , , , , ,20, , , , , , , , , , ,
5777.82, , , , , ,19, , , ,6,4, , , , , ,
5779.06, , ,30, , , ,24, , , , , , , , , ,
5779.56, , , , , , , , , ,5, , , , , , ,
5780.28, ,72, , , , , , , , , , , , , , ,
5780.84, , , , , , ,23, , , , , , , , , ,
5781.54, , , , , , , ,12, , , , , , , , ,
5782, , , , , , , , , , , , , , , ,9,
5782.32, , , , , ,20, , , , , , , , , , ,
5782.44, , , , , , ,24, , , , , , , , , ,
5783.16, , ,29, , , , , , , , , , , , , ,
5784, , , , , ,21, , , , , , , , , , ,
5785.8, , , , , ,20, , , , , , , , , , ,
5786.64, , , , ,9, , , , , , , , , , , ,
5787.5, , ,28, , ,21, , , ,6, , , , , , ,
5789.28, , , , , , ,25, , , , , , , , , ,
5790.04, ,71, , , , , , , , , , , , , , ,
5791.84, , ,27, , , , , , , , , , , , , ,
5792.08, , , , , , , , , , , , , , , ,10,
5793.24, , , , , , , , , , , , , ,1, , ,
5793.82, , , , , , , , , , , , , , , ,9,
5794.14, , , , , , , , , , , , , , ,48, ,
5796.4, , , , , , , , ,34, , , , , , , ,
5796.6, , ,26, , , , , , , , , , , , , ,
5797.1, , , , , , ,25, , ,5, , , , , , ,
5797.28, , , , , ,22, ,13, , , , , , , , ,
5797.48, , , , , , , , , , , , , ,0, , ,
5799.08, , , , , ,23, , , , , , , , , , ,
5799.98, , , , , , , , , , , , ,5, , , ,
5800.74, , , , , ,22, , , , , , , , , , ,
5801.22, , , , , , ,26, , , , , , , , , ,
5801.32, , ,25, , , , , , , , , , , , , ,
5801.5, , , , , , , , , , , ,15, , , , ,
5801.9, , , , , , , , , , , , , , ,49,10,
5802.48, ,72, , , ,23, , , , , , , , , , ,
5802.74, , , , , , ,25, ,33, , , , , , , ,
5804.22, ,71, , , ,23,26, , , , , , , , , ,
5805.36, , , , , , , ,14, , , , , , , , ,
5806.22, , ,24, , , , , , , , , , , , , ,
5806.52,52, , , , , , , , , , , , , , , ,
5806.56, , , , , , , , , ,6, , , , , , ,
5808.24,53, , , , , , , , , , , , , , , ,
5808.96, , , , ,10, , , , , , , , , , , ,
5809.1, , , , , , , ,13, , , , , , , , ,
5809.98,52, , , , , , , , , , , , , , , ,
5810.4, , , , , , , , ,34, , , , , , , ,
5811.28, , , , , , ,25, , , , , , , , ,11,
5811.52, , ,23, , , , , , , , , , , , , ,
5811.78,53, , , , , , , , , , , , , , , ,
5811.84, , , , , ,24, , , , , , , , , , ,
5812.92, , , , , , ,26, , ,5, , , , , , ,
5813.28, , , , , , , ,14, , , , , , , , ,
5813.52,52, , , , ,25, , , , , ,16, , , , ,
5814.72, , , , , , , , , ,6, , , , , , ,
5815.3, , , , , ,24, , , , , , , , , , ,
5817, , ,22, , , , , , , , , , , , , ,
5817.04, , , , , , ,27, , , , , , , , , ,
5817.78, , , , , , , , , , , , , , ,48, ,
5818.8, , , , , , ,26, , , , , , ,1, , ,
5819.2, , , , ,11, , , , , , , , , , , ,
5820.48, , , , , , ,27, , , , , , , , , ,
5820.86, , , , , , , , , , , , , , , ,12,
5821.92, ,70, , , , , , , , , , , , , , ,
5822.64, , ,21, , , , , , , , , , , , ,11,
5823.4, , , , , ,25, , , , , , , , , , ,
5823.62, ,71, , , , , , , , , , , , , , ,
5824.6, , , , , , , , , ,7, , , , , , ,
5824.98, , , , , , , , , , , , , ,0, , ,
5825.16, , , , , ,26, , , , , ,15, , , , ,
5826.18, , , , ,10, , , , , , , , , , , ,
5826.36, , , , , , , , , ,6, , , , , , ,
5826.96, , , , , ,25, , , , , , , , , , ,
5827.44, , , , , , ,28, , , , , , , , , ,
5827.88, , , , ,11, , , , , , , , , , , ,
5828.4, , , , , , , , , , , , , , ,49, ,
5828.6, , ,20, , , , , , , , , , , , , ,
5830.82, , , , , , ,28, , , , , , , , , ,
5831.48, , , , , ,26, , , , , , , , , , ,
5832.3, , , , , , , , , , , ,16, , , , ,
5833.38, , , , , , , , , ,7, , , , , , ,
5834.44, , ,19, , , , , , , , , , , , , ,
5835.24, , , , , , ,28,15,35, , , , , , , ,
5836.02, , , , , , , , , , , , ,6, , , ,
5836.72, , , , , ,27, , , , , , , , , , ,
5837.76, ,70, , , , , , , , , , , , , , ,
5838.7, , , , , , , , , , , , , , , ,12,
5838.98, , , , ,12, , , , , , , , , , , ,
5839.58, , , , , , ,29, , , , , , , , , ,
5840.34, , , , , ,27, , , , , , , , , , ,
5841.36, , ,18, , , ,28, , , , , , ,1, , ,
5841.92, , , , , , , , , , , , , , ,48, ,
5842.46, , , , , , , ,16, , , , , , , , ,
5842.64, , , , , , , , ,34, , , , , , , ,
5843.02, , , , , , ,29, , , , , , , , , ,
5844.24, , , , , , , ,15, , , , , , , , ,
5847.08, ,71, , , , , , , , , , , , , , ,
5847.36, , , , , ,28, , , , , , , , , , ,
5847.5, , , , , , , , ,35, , , , , , , ,
5848, , , , , , , , , , , , ,5, , , ,
5848.16, , ,17, , , , , , , , , , , , , ,
5849.36, , , , , , , ,16, , , , , , , , ,
5849.52, , , , , , ,30, , ,8, , , , , , ,
5850.32, , , , , , , , , , , , , ,0, , ,
5852.42, , , , , , , , , , , , , , ,49, ,
5852.88, , , , , , , , , , , , ,6, , , ,
5853.16, ,70, , , , ,30, , ,7, , , , , , ,
5854.94, , , , , ,29, , , , , , , , , , ,
5855.5, , ,16, , , , , , , , , , , , , ,
5855.76, , , , , , , , , , , , , , , ,13,
5855.86,52, , , , , , ,17, , , , , , , , ,
5856.64, , , , ,13, , , , , , , , , , , ,
5857.52, , , , , , ,30, , , , , , , , , ,
5857.92, , , , , , , , , ,8, , , , , , ,
5858.12, , , , , , , , ,36, , , , , , , ,
5859, , , , , , , , , , , , ,5, , , ,
5859.7, , , , , , , , , ,7, , , , , , ,
5860.08,51, , , , , , , , , , , , , , , ,
5860.48, , , , , , , ,16, , , , , , , , ,
5861.6, , , , , , , , ,35, , , , , , , ,
5861.8,52, , , , , , , , , , , , , , , ,
5861.96, , , , , , ,30, , , , , , , , , ,
5862.24, , , , , , , ,17, , , , , , , , ,
5863.34, , ,15, , , , , , , , , , , , , ,
5863.44,51, , , , , , , , , , , , , , , ,
5863.98, , , , , , , , , , , , , , , ,14,
5864.88, , , , , ,30, , , , , , , , , , ,
5865.12, , , , ,14, , , , , , , , , , , ,
5865.2,52, , , , , , , , , , , , , , , ,
5865.54, , , , , , , , , , , , , , ,48, ,
5865.84, , , , , , ,31, , , , , , , , , ,
5866.96,51, , , , , , , , , , , , , , , ,
5868.34, , , , , , , , , , , , , ,1, , ,
5868.72, , , , , , , ,18,36, , , , , , , ,
5869.34, , , , , , , , , , , , ,6, , , ,
5870.14, , , , , , , , , , , , , ,0, , ,
5870.34, , , , , , , , , , , , , , , ,13,
5870.92, , , , ,13, , , , , , , , , , , ,
5871.6, , ,14, , , , , , , , , , , , , ,
5872.08, , , , , , ,32, , , , , , , , , ,
5872.5, , , , , , , , , , , ,15, , , , ,
5872.66, , , , ,14, , , , , , , , , , , ,
5873.76, , , , , , , , , ,8, , , , , , ,
5874.48, , , , , ,31, , , , , , , , , , ,
5875.02, , , , , , , , , , , , ,5, ,49, ,
5875.36, , , , , , , , , ,7, , , , , , ,
5875.88, , , , , , ,32, , , , , , , , , ,
5879.88, , , , , , , , , , , , , , , ,14,
5880.24, , , , , , ,33, , , , , , , , , ,
5880.38, , ,13, , , , , , , , , , , , , ,
5881.34, , , , ,15, , ,19, ,8, , , , , , ,
5881.96, , , , , , ,32, , , , , , , , , ,
5883.64, , , , , , ,33, , , , , , , , , ,
5883.84, , , , , ,32, , , , , , , , , , ,
5884.56, , , , , , , , , , , , ,6, , , ,
5884.96, , , , , , , , , , , ,16, , , , ,
5885.28, ,69, , , , , , , , , , , , , , ,
5885.88, , , , , , , , , ,7, , , , , , ,
5887.5, , , , , , , , , ,8, , , , , ,15,
5887.72, , , , , , , , ,37, , , , , , , ,
5889.14, ,70, , , , , , , , , , , , , , ,
5889.46, , , , , , , , , , , , , , ,48, ,
5890.06, , ,12, , , , , , , , , , , , , ,
5890.92, , , , , , , , , , , , , ,1, , ,
5892, , , , , , , , , , , , , , , ,14,
5892.98, , , , , ,33, , , , , , , , , , ,
5893.48, , , , , , , ,20, , , , , , , , ,
5893.8, , , , , , , , , , , , , , , ,15,
5895.04, , , , , , , , , , , , , , ,49, ,
5896.12, , , , , , , , , , , ,15, ,0, , ,
5896.42, , , , , , ,34, , , , , , , , , ,
5897.1, , , , ,16, , , , , , , , , , , ,
5900.4, , ,11, , , , , , , , , , , , , ,
5901.12, ,69, , , , , , , , , , , , , , ,
5902.38, , , , , , , , , , , , , , , ,16,
5902.78, , , , , , ,35, , , , , , , , , ,
5904.02, , , , , ,34, , , , , , , , , , ,
5904.48, , , , ,17, , , , , , , , , , , ,
5905.76, , , , , ,33, , ,38, , , , , , , ,
5906.16, , , , ,16, , , , , , , , , , , ,
5906.72, , , , , , , , , , , , , , , ,15,
5907.44, , , , , ,34, , , , , , , , , , ,
5907.94, , , , , , , , , , , ,16, , , , ,
5908.42, , , , , , , , , , , , , , , ,16,
5909.04, ,70, , , , , , , , , , , , , , ,
5909.2, , , , , ,35, , , , , , , , , , ,
5910.08, , , , , , , , , ,9, , , , , ,15,
5910.76, ,69, , , , , , , , , , , , , , ,
5910.98, , , , , ,35, , , , , , , , , , ,
5911.72, , , , ,17, , , , , , , , , , , ,
5911.78, , ,10, , , , , , , , , , , , , ,
5913.36, , , , , , ,34, , , , , ,7,1, , ,
5913.8, , , , , , , , , ,8, , , , , , ,
5914.66,51, , , , , , , , , , , , , , , ,
5914.98, , , , , ,34, , , , , , , , , , ,
5915.16, , , , , , ,35, , , , , , , , , ,
5916.72, , , , , ,35, ,21, , , , , , , ,16,
5916.96, ,68, , , , ,34, , , , , , , , , ,
5918.52, , , , , , ,35, , , , , , , , , ,
5918.94,50, , , ,18, , , , , , , , , , , ,
5919.72, , , , , , , , , , , , ,6, , , ,
5919.94, , , , , , ,35, , , , , , , , , ,
5920.56,51, , , , , , , , , , , , , , , ,
5921.48, , , , , ,35, , , , , , , , , , ,
5922.08,50, , , , , , , , ,7, , , , , , ,
5923.42, , , , , , , , ,39, , , , , , , ,
5923.7, , , , , , , , , ,8, , , , , ,17,
5924.2, , ,9, , , , , , , , , , , , , ,
5925.68,50, , , , , , , , , , , , , , , ,
5927.8, , , , , ,36, ,22, , , , ,7,0, , ,
5928.5, ,69, , , , , , , , , , , , , , ,
5930.06, , , , , , ,35, , , , , , , , , ,
5931.58, , , , , , , , ,39, , , , , ,50, ,
5932.12, ,68, , , , , , , , , , , , , , ,
5932.78, , , , , , , , , , , , , ,1, , ,
5933.02, , , , ,19, , , , , , , , , , , ,
5934.26, , , , , , ,36, , , , , , , , , ,
5935.98, , , , , , ,35, , , , , , , , , ,
5936.44, , , , , , , , , , , , , , ,49, ,
5937.74, , , , , , ,36, , , , , , , , , ,
5938.06, , ,8, , , , , , , , , , , , , ,
5939.28, , , , , , , ,23,40, , , , , , , ,
5939.66, , , , , , , , , , , , ,6, , , ,
5941.44, , , , , , , , , , , , ,7, , , ,
5941.98, , , , , , ,36, , , , , , , , , ,
5942.64, , , , , ,37, , , , , , , , , , ,
5943.22, , , , , , , , , , , ,15, , , , ,
5944.5, , , , , , , , , ,9, , , , , , ,
5945.78, , , , , , ,37, , , , , , , , , ,
5945.98, , , , , , , , , ,8, , , , , , ,
5946.6, , , , ,20, , , , , , , , , , , ,
5946.72, , , , , ,36, , , , , , , , , , ,
5947.26, , , , , , , , ,41, , , , , , , ,
5947.56, , , , , , , , , , , , , ,0, , ,
5948.46, , , , , ,37, , , , , , , , , , ,
5948.66, , , , , , , , , , , , , , ,50, ,
5948.88, , , , , , , , ,40, , , , , , , ,
5949.38, , , , , , ,38, , , , , , , , , ,
5950.34, , , , , , , ,24, , , , , , , , ,
5950.92, , , , , , ,37, , ,9, , , , , , ,
5951.54, , , , , , , , , , , , , , , ,18,
5952.08, , , , , , , ,23, , , , , ,1, , ,
5952.48, , , , , , ,38, , ,8, , , , , , ,
5953.04, , , , , ,38, , , , , , , , , , ,
5953.66, , ,7, , , , , , , , , , , , , ,
5954.72, , , , , ,37, , , , , , , , , , ,
5955.14, , , , , , , , ,41, , , , , , , ,
5955.38, , , , , , , , , , , , ,8, , , ,
5955.76, , , , , , , ,24, , , , , , , , ,
5956.38, , , , , ,38, , , , , ,16, , , , ,
5956.84, , , , , , , , , , , , ,7, , , ,
5957.36, , , , , , , , , ,9, , , , , , ,
5958.14, , , , , , , , , , , , , , , ,19,
5959.76, , , , , , , , , , , , , , ,49, ,
5959.94, , , , ,21, , , , , , , , , , ,18,
5960.98, , , , , , , , , ,8, , , , , , ,
5962.34, , , , , , , , ,42, , , , , , , ,
5962.7, , , , , , , , , ,9, , , , , , ,
5964.5, , , , , , , , , , , , , , ,50,19,
5966.26, , , , , , , ,25, , , , , , , , ,
5966.54, , , , , , , , ,41, , , , , , , ,
5967.18, , , , , , , , , , , ,15, , , , ,
5967.88, , , , , , , , , ,8, , , , , , ,
5968.12, , , , , , ,38, , , , , , , , , ,
5968.16, , , , , , , , ,42, , , , , , , ,
5968.52, , , , , , , , , , , , ,8, , , ,
5968.82, , , , , ,39, , , , , , , , , , ,
5969.66, , , , , , , , , ,9, , , , , , ,
5969.7, , , , , , ,38, , , , , , , , , ,
5970.52, , , , , ,38, , , , , , , , , , ,
5971.28, , ,6, , , ,39,24, , , , , , , , ,
5972.28, , , , , ,39, , , , , , , , , , ,
5973.04, , , , ,22, , , , , , , , , , , ,
5973.48, , , , , , , , , ,7, , , , , , ,
5974.72,49, , , , , , , , , , , , , , , ,
5975.26, , , , , , , , , ,8, , , , , ,18,
5975.74, , , , , , , , , , , , ,7, , , ,
5976.14,50, , , , , , ,25, , , , , , , , ,
5976.84, , , , , , , , ,43, , , , , , , ,
5976.88, , , , , , , , , , , , , , , ,19,
5977.74,49, , , , , , , , , , , , , , , ,
5978.56, , , , , ,38,40, , , , , , , , , ,
5979.2, ,67, , , , , , , , , , , , , , ,
5979.42, , , , ,22, , , , , , , , , , , ,
5979.92, , , , , , , , , , , , , , ,51, ,
5980.34, , , , , ,39, , , , , , , , , , ,
5980.78, , , , , , , , , , , , ,8, , , ,
5981.28,50, , , , , , , , , , , , , , , ,
5981.64, , , , , , , , , , , , , , ,50, ,
5982.52,49, , , , , , , , , , , , , , , ,
5983.38, ,68, , , , , , , , , , , , , ,20,
5983.7, , , , , , , , , , , ,16, , , , ,
5984.26,50, , , , ,40, , , , , , , , , , ,
5985.66, , , , ,23, , , , , , , , , , , ,
5985.9, , , , , , , , , , , , , ,2, , ,
5986.06,49, , , , ,39, , , , , , , , , , ,
5986.64, , , , , , , ,26, , , , , , , , ,
5988.36, , , , , , , ,25, , , , , , , , ,
5989.82, , , , , ,40, , , , , , , , , , ,
5989.96, , , , , , , ,26, , , , , , , , ,
5991.18, , , , , , ,40, ,44, , , , , , , ,
5991.86, , , , ,24, , , , , , , , , , , ,
5992.16, , ,5, , , , , , , , , , , , , ,
5993.6, , , , , ,39, , , , , , , , , , ,
5993.64, , , , ,23, , , , , , , , , , , ,
5994.6, ,67, , , , , , , , , , , , ,51, ,
5994.74, , , , , , ,41, , , , , , , , , ,
5995.36, , , , , ,40, , , , , , , , , , ,
5995.72, , , , , , , , , , , , , , , ,20,
5998.3, , , , ,24, , , , , , , , , , , ,
6000.5, ,68, , , , , , , , , , , , , , ,
6001.22, , , , , , , ,27, , , , , , , , ,
6004.56, , , , , ,41, , , , , , , , , , ,
6004.82, , , , , , , , ,45, , , , , , , ,
6005.54, , , , , , , , , , , , , , ,50, ,
6005.74, , , , , , , , , , , , ,9, , , ,
6006.94, , , , , , , , , , , ,17, , , , ,
6007.28, , , , , , , , , , , , , , ,51, ,
6007.48, , , , , , , , , , , , ,8, , , ,
6008.14, , , , , ,40, , , , , , , , , ,21,
6009.52, ,67, , , , , , , , , , , , , , ,
6009.88, , , , , ,41, , , , , , , , , , ,
6010.28, , , , , , ,40, , , , , , , , , ,
6010.6, , , , ,25, , , , , , , , , , , ,
6011.04, , , , , , , ,28, , , , , , , , ,
6011.32, , , , , , , , ,46, , , , , , , ,
